ODB Name,Step,Frame,Part Instance Name,    Node Label,X,Y,Z,Section Name,Material Name,Section Point,   COORD-COOR1,   COORD-COOR2,   COORD-COOR3,       S-Mises
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2500,  -20.0000E-03,      500.E-03,   100.000E-03,NA,NA,"",  -20.0000E-03,      500.E-03,   100.000E-03,   873.051E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2501,  -20.0000E-03,   450.000E-03,   100.000E-03,NA,NA,"",  -20.0000E-03,   450.000E-03,   100.000E-03,   769.264E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2502,  -20.0000E-03,   400.000E-03,   100.000E-03,NA,NA,"",  -20.0000E-03,   400.000E-03,   100.000E-03,   582.376E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2503,  -20.0000E-03,   350.000E-03,   100.000E-03,NA,NA,"",  -20.0000E-03,   350.000E-03,   100.000E-03,   400.877E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2504,  -20.0000E-03,   300.000E-03,   100.000E-03,NA,NA,"",  -20.0000E-03,   300.000E-03,   100.000E-03,   223.129E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2505,  -20.0000E-03,      250.E-03,   100.000E-03,NA,NA,"",  -20.0000E-03,      250.E-03,   100.000E-03,   145.805E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2506,  -20.0000E-03,   200.000E-03,   100.000E-03,NA,NA,"",  -20.0000E-03,   200.000E-03,   100.000E-03,   230.908E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2507,  -20.0000E-03,   150.000E-03,   100.000E-03,NA,NA,"",  -20.0000E-03,   150.000E-03,   100.000E-03,   408.260E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2508,  -20.0000E-03,   100.000E-03,   100.000E-03,NA,NA,"",  -20.0000E-03,   100.000E-03,   100.000E-03,   598.743E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2509,  -20.0000E-03,   50.0000E-03,   100.000E-03,NA,NA,"",  -20.0000E-03,   50.0000E-03,   100.000E-03,   780.414E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2510,  -20.0000E-03,            0.,   100.000E-03,NA,NA,"",  -20.0000E-03,            0.,   100.000E-03,   865.875E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2511,  -20.0000E-03,  -50.0000E-03,   100.000E-03,NA,NA,"",  -20.0000E-03,  -50.0000E-03,   100.000E-03,   780.414E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2512,  -20.0000E-03,  -100.000E-03,   100.000E-03,NA,NA,"",  -20.0000E-03,  -100.000E-03,   100.000E-03,   598.743E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2513,  -20.0000E-03,  -150.000E-03,   100.000E-03,NA,NA,"",  -20.0000E-03,  -150.000E-03,   100.000E-03,   408.260E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2514,  -20.0000E-03,  -200.000E-03,   100.000E-03,NA,NA,"",  -20.0000E-03,  -200.000E-03,   100.000E-03,   230.908E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2515,  -20.0000E-03,     -250.E-03,   100.000E-03,NA,NA,"",  -20.0000E-03,     -250.E-03,   100.000E-03,   145.805E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2516,  -20.0000E-03,  -300.000E-03,   100.000E-03,NA,NA,"",  -20.0000E-03,  -300.000E-03,   100.000E-03,   223.129E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2517,  -20.0000E-03,  -350.000E-03,   100.000E-03,NA,NA,"",  -20.0000E-03,  -350.000E-03,   100.000E-03,   400.877E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2518,  -20.0000E-03,  -400.000E-03,   100.000E-03,NA,NA,"",  -20.0000E-03,  -400.000E-03,   100.000E-03,   582.376E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          2519,  -20.0000E-03,  -450.000E-03,   100.000E-03,NA,NA,"",  -20.0000E-03,  -450.000E-03,   100.000E-03,   769.264E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1239,   20.0000E-03,     -500.E-03,   100.000E-03,NA,NA,"",   20.0000E-03,     -500.E-03,   100.000E-03,   873.051E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1238,   20.0000E-03,  -450.000E-03,   100.000E-03,NA,NA,"",   20.0000E-03,  -450.000E-03,   100.000E-03,   769.264E-03
C:/Users/touze/project/Shear_centre/strip/Job-1.odb,loading,Increment      1: Step Time =    1.000,"PART-1-1",          1237,   20.0000E-03,  -400.000E-03,   100.000E-03,NA,NA,"",   20.0000E-03,  -400.000E-03,   100.000E-03,   582.376E-03
